timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1623084000,1623084000,0.69975895,2.7559868e-06,-0.056788374,1.0005434,0.00035812976,1.0,1
1623180000,1623180000,0.6997745,2.7524613e-06,0.0071340054,1.0005454,5.65181e-06,1.0,1
1623284000,1623284000,0.6997761,2.7468272e-06,0.007605156,1.0005418,6.4230085e-06,1.0,1
1623372000,1623372000,0.6997934,2.7410867e-06,0.06641327,1.0005405,0.0004898155,1.0,1
1623476000,1623476000,0.69979864,2.7355766e-06,0.022305261,1.0005409,5.525064e-05,1.0,1
1623580000,1623580000,0.699802,2.7301776e-06,-0.052111026,1.0005386,0.00030156635,1.0,1
1623676000,1623676000,0.6998413,2.7225442e-06,-0.1818374,1.0005392,0.0036718913,1.0,1
1623780000,1623780000,0.69985914,2.7157596e-06,0.000624001,1.0005387,4.3240846e-08,1.0,1
1623884000,1623884000,0.6998526,2.7105518e-06,0.061325602,1.0005337,0.00041764704,1.0,1
1623980000,1623980000,0.6998586,2.7046326e-06,-0.034795016,1.0005332,0.00013444977,1.0,1
1624084000,1624084000,0.6998791,2.6981716e-06,-0.09845068,1.0005322,0.0010763757,1.0,1
1624180000,1624180000,0.69988316,2.6923556e-06,-0.040354602,1.000532,0.00018084755,1.0,1
1624284000,1624284000,0.69989693,2.6846042e-06,-0.050504185,1.0005296,0.00028325806,1.0,1
1624380000,1624380000,0.6999018,2.6775467e-06,-0.049946696,1.0005289,0.00027703927,1.0,1
1624484000,1624484000,0.6999198,2.6699822e-06,0.12705778,1.0005279,0.0017927955,1.0,1
1624580000,1624580000,0.6999383,2.6630646e-06,0.003764961,1.0005282,1.5741608e-06,1.0,1
1624668000,1624668000,0.6999461,2.6581824e-06,-0.032892954,1.0005254,0.00012015314,1.0,1
1624780000,1624780000,0.69996315,2.651684e-06,-0.054038156,1.0005254,0.00032428766,1.0,1
1624884000,1624884000,0.69997644,2.645807e-06,0.04596255,1.0005234,0.00023460564,1.0,1
1624980000,1624980000,0.69997853,2.6405864e-06,0.023107208,1.000522,5.9296057e-05,1.0,1
1625084000,1625084000,0.7,2.6348814e-06,-0.08923091,1.0005207,0.0008842235,1.0,1
1625180000,1625180000,0.6999949,2.6311204e-06,0.0038887486,1.0005205,1.6793888e-06,1.0,1
1625276000,1625276000,0.699992,2.6247328e-06,0.034161534,1.0005181,0.00012960068,1.0,1
1625380000,1625380000,0.7,2.6206135e-06,-0.035100054,1.000517,0.00013681968,1.0,1
1625484000,1625484000,0.7,2.6152172e-06,-0.0021035639,1.0005145,4.914117e-07,1.0,1
1625580000,1625580000,0.7,2.609053e-06,-0.0022626463,1.0005151,5.685481e-07,1.0,1
1625684000,1625684000,0.7,2.6024377e-06,-0.018393498,1.0005136,3.7571903e-05,1.0,1
1625780000,1625780000,0.7,2.5976678e-06,-0.03002095,1.0005159,0.00010008808,1.0,1
1625884000,1625884000,0.6999999,2.5924453e-06,0.0007836409,1.0005132,6.8197565e-08,1.0,1
